rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1501822125699477910,,20857,,1501822125,699477910,"""imu""",,0.00247473818632,0.0130730258009,0.587871698484,0.808844755061,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.023042651792,0.0058442217078,-0.00070377347753,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.809967696667,0.234818518162,0.251977652311,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125701474905,,20880,,1501822125,701474905,"""imu""",,0.00241616693492,0.0130429973872,0.587867891574,0.808848183785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0259946243799,0.00403596523618,-0.00231273720437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.911815524101,0.20123565197,0.308559149504,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125709435939,,20944,,1501822125,709435939,"""imu""",,0.00235628456493,0.0130060780441,0.587865369094,0.808850788265,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0280451086165,0.00212030678075,-0.00170353754457,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.964455485344,0.250836402178,0.260837495327,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125711483001,,20967,,1501822125,711483001,"""imu""",,0.00229966733727,0.0129771216143,0.587862679919,0.808853370769,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0251153755043,0.00392880915264,-0.00174277365765,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.928357601166,0.363544464111,0.171687707305,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125721466064,,21032,,1501822125,721466064,"""imu""",,0.00220350748562,0.0129307304096,0.587856606139,0.808858795702,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0208508223612,0.00378248119438,-0.00180032056366,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.794896960258,0.339521914721,0.122316338122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125729511022,,21097,,1501822125,729511022,"""imu""",,0.00215647150711,0.0129032493616,0.587851733758,0.808862902415,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0216585570392,0.00214335027622,-0.00275938755011,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.726995885372,0.303539186716,0.194348216057,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125731520891,,21118,,1501822125,731520891,"""imu""",,0.00210972252514,0.0128727357325,0.587844536708,0.808868742385,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0222682794484,0.00108374161152,-0.00391497787988,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.681344211102,0.311216086149,0.267921060324,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125739490032,,21183,,1501822125,739490032,"""imu""",,0.00206632253741,0.0128470106954,0.587834660766,0.808876440644,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0200465227449,0.00183377834537,-0.00520545679871,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.694376349449,0.245676085353,0.300445944071,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125741611003,,21205,,1501822125,741611003,"""imu""",,0.00202196963049,0.0128277230321,0.587826097393,0.808883082024,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0188470745212,0.00414715039117,-0.00454247376846,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.762539863586,0.181688442826,0.309915244579,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125749480962,,21269,,1501822125,749480962,"""imu""",,0.00196599595554,0.0128076268343,0.587817387724,0.808889867809,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0227964799999,0.00661707469718,-0.00468274381546,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.845208764076,0.173493742943,0.291032731533,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125751485109,,21290,,1501822125,751485109,"""imu""",,0.00190504810336,0.0127932306385,0.587807530563,0.80889740453,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0230603909416,0.00962616324796,-0.00526053585945,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.848337233067,0.200075462461,0.308068960905,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125759460926,,21358,,1501822125,759460926,"""imu""",,0.00184186712278,0.0127802407198,0.587796326083,0.808905898122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0234461206972,0.0106003111643,-0.00593397439773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.827476084232,0.23577298224,0.307126373053,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125761473894,,21377,,1501822125,761473894,"""imu""",,0.001783026459,0.0127715364942,0.587783604975,0.808915411149,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0210271132224,0.010960189532,-0.00664534841737,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.8214854002,0.236932039261,0.263605028391,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125769447088,,21444,,1501822125,769447088,"""imu""",,0.0017282334675,0.0127647801511,0.587773129545,0.808923248388,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0192697369115,0.0106489409019,-0.0055054457709,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.862662136555,0.189422219992,0.228276520967,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125771473884,,21464,,1501822125,771473884,"""imu""",,0.00167924979161,0.0127561824873,0.587763930821,0.808930171,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.017828816959,0.00869288185063,-0.00484638778236,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.903531193733,0.137719467282,0.166102319956,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125779514074,,21530,,1501822125,779514074,"""imu""",,0.00163516287448,0.0127477915669,0.587754432966,0.808937294592,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0161943663384,0.0076073045695,-0.00496557568441,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.913927793503,0.0977355837822,0.206578701735,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125781481027,,21551,,1501822125,781481027,"""imu""",,0.00159556141371,0.0127410830648,0.587745803273,0.808943749417,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0143514422193,0.00710112971259,-0.00450565764698,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.883652329445,0.0625854730606,0.235695853829,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125789443016,,21616,,1501822125,789443016,"""imu""",,0.00155893304945,0.0127352764052,0.58773847463,0.808949236913,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0131834099338,0.00669973411996,-0.00384267643725,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.846107959747,-0.00202659820206,0.24749918282,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125791495084,,21638,,1501822125,791495084,"""imu""",,0.00152338982305,0.0127334823069,0.587733034704,0.808953285196,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0118976763311,0.00775151214179,-0.0028901419977,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.801685273647,-0.00423881132156,0.242912739515,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125799499034,,21702,,1501822125,799499034,"""imu""",,0.00148428179046,0.012732126508,0.587728052456,0.808956998992,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0129502626639,0.0087333811447,-0.00268184326916,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.730034947395,0.107037521899,0.229837730527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125801487922,,21724,,1501822125,801487922,"""imu""",,0.00144735424736,0.0127373609192,0.587723531007,0.808960268433,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0106974822143,0.0103557820017,-0.00242106596305,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.653937220573,0.194975525141,0.230268448591,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125809468984,,21781,,1501822125,809468984,"""imu""",,0.00141260275645,0.0127512675139,0.587719051685,0.808963365065,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00795472745757,0.0126512978644,-0.00236073808228,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.693422615528,0.14772772789,0.212317049503,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125811482906,,21804,,1501822125,811482906,"""imu""",,0.00137754923355,0.0127673244254,0.587715531223,0.808965729895,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00755142656043,0.0134223818283,-0.0018812015982,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.764610588551,0.0909804850817,0.1566952914,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125819492101,,21867,,1501822125,819492101,"""imu""",,0.00134119957537,0.0127848292322,0.587712802132,0.808967497206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00763416972715,0.0141990896393,-0.00149207800272,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.822435438633,0.0868767276406,0.131472572684,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125821492910,,21890,,1501822125,821492910,"""imu""",,0.00130588275037,0.012801608443,0.587707902731,0.808970849017,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00746027727138,0.0137122305025,-0.00256118438672,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.829319536686,0.0699358135462,0.0721596106887,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125829438924,,21953,,1501822125,829438924,"""imu""",,0.00127660562785,0.0128229450526,0.587704588778,0.808972965362,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00444202318124,0.0137742707126,-0.00172915187475,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.805019021034,0.0413093864918,-0.00260298117064,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125831474065,,21976,,1501822125,831474065,"""imu""",,0.0012501453209,0.0128420914485,0.58770340375,0.808973563873,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00405555741532,0.0124122323432,-0.000667894013736,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.802827298641,0.00847963895649,-0.0694196298718,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125839466094,,22040,,1501822125,839466094,"""imu""",,0.00122618474813,0.0128603135502,0.587703945533,0.808972917477,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00347220264159,0.0115327598036,0.00019684068276,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.770559608936,0.0639221891761,-0.114151611924,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125841479063,,22062,,1501822125,841479063,"""imu""",,0.0012082440422,0.0128789215189,0.587705930684,0.808971206265,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00144043491393,0.0102486511453,0.000944999696237,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.759998261929,0.104260139167,-0.0575404539704,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125849427938,,22126,,1501822125,849427938,"""imu""",,0.00120013076803,0.0129009150761,0.587709048066,0.80896860316,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00253009172092,0.00903907562743,0.00157004204363,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.746282696724,0.123467080295,-0.017379373312,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125851540088,,22148,,1501822125,851540088,"""imu""",,0.00119658544098,0.0129243775758,0.587711073665,0.808966762321,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00435881526171,0.00843610162683,0.00106041723578,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.747714877129,0.0998545512557,0.00394387450069,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125859477043,,22214,,1501822125,859477043,"""imu""",,0.00119151219416,0.0129488164859,0.587714686355,0.808963754376,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00408628987818,0.00911804043435,0.00183996915461,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.745378375053,0.135789528489,-0.0311392955482,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125861494064,,22234,,1501822125,861494064,"""imu""",,0.0011860602671,0.0129759432328,0.587719448429,0.808959868039,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0045900923371,0.010081901891,0.00241514901208,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.691560864449,0.129618406296,-0.0869059711695,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125869446039,,22299,,1501822125,869446039,"""imu""",,0.00117718124151,0.0130045126381,0.587723475471,0.808956496529,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00382386604153,0.0113513683648,0.00203779690071,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.674651682377,0.0652945041656,-0.112355306745,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125871494054,,22320,,1501822125,871494054,"""imu""",,0.00116618264042,0.0130330797908,0.587726367588,0.808953951527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00314299483911,0.011844093738,0.00146522948983,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.654400706291,0.0501094982028,-0.177117586136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125879473924,,22387,,1501822125,879473924,"""imu""",,0.0011601336221,0.0130669146727,0.58773105244,0.80895001071,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00597427395471,0.0123931460087,0.00239682937661,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.704889297485,0.128868207335,-0.21292501688,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125881509065,,22407,,1501822125,881509065,"""imu""",,0.00116058244547,0.0131062491144,0.587735533638,0.808946117972,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00937079002626,0.0126447512735,0.00235104199129,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.776299655437,0.154137998819,-0.212104573846,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125889473915,,22473,,1501822125,889473915,"""imu""",,0.00116592303894,0.0131454665994,0.587741486022,0.808941149244,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0109189438246,0.0114632107276,0.00310573789166,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.835507631302,0.181455790997,-0.217199996114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125891509056,,22487,,1501822125,891509056,"""imu""",,0.00117474612434,0.0131794125995,0.587748613176,0.808935405805,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0108006713841,0.00894338804141,0.00368876419152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.842677354813,0.189221516252,-0.203257605433,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125909512996,,22610,,1501822125,909512996,"""imu""",,0.0012155777839,0.0132643854202,0.587770705327,0.808917904616,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0112382880482,0.00554441894883,0.00310049115222,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.744708538055,0.112311527133,-0.297213494778,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125911561965,,22631,,1501822125,911561965,"""imu""",,0.00123126178053,0.0132948899184,0.587776754896,0.808912984381,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0122169217265,0.00621188097911,0.00318436018068,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.708274722099,0.142938226461,-0.286373078823,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125919501066,,22696,,1501822125,919501066,"""imu""",,0.00124691360264,0.0133241829382,0.587782820317,0.808908071103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0119215917258,0.00582742610788,0.00318828054106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.676666557789,0.186003774405,-0.223998978734,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125929460048,,22745,,1501822125,929460048,"""imu""",,0.00128584493097,0.013393496942,0.587797005724,0.808896557605,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0148505685419,0.00666626099386,0.00392465836641,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.683951199055,0.268216133118,-0.271471887827,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125931477069,,22768,,1501822125,931477069,"""imu""",,0.001307829275,0.0134263979989,0.587802302967,0.808892127571,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0148227156219,0.00550295946035,0.0028581629986,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.704650878906,0.280293941498,-0.33311265707,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125939470052,,22831,,1501822125,939470052,"""imu""",,0.00133303516465,0.0134610003097,0.587806726002,0.808888297205,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0162694466752,0.00529228417262,0.00245072197828,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.68362224102,0.288353532553,-0.317913264036,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125941488981,,22854,,1501822125,941488981,"""imu""",,0.00136184079218,0.0134946163516,0.587809125167,0.808885945662,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0172123742292,0.00411774898871,0.00146809875983,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.667494952679,0.218268185854,-0.30614066124,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125949466943,,22915,,1501822125,949466943,"""imu""",,0.001391319731,0.0135269136705,0.587812507443,0.808882898157,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0171152343882,0.00353706361785,0.00195417052159,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.720628619194,0.12021818012,-0.410659074783,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125951486110,,22937,,1501822125,951486110,"""imu""",,0.00141857215432,0.0135552489159,0.587816379091,0.808879562946,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0154607715684,0.00278046189283,0.00217031114122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.752795755863,0.0940489992499,-0.436729043722,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125969432115,,22998,,1501822125,969432115,"""imu""",,0.00152008933866,0.0136392226183,0.587819745211,0.808875520754,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0199724223681,0.000207071372782,0.000945371927615,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.632697820663,0.195674687624,-0.339374899864,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125971484899,,23020,,1501822125,971484899,"""imu""",,0.00156522564806,0.01366658693,0.587822272286,0.808873136329,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0210255590182,-0.00174449040827,0.00160965305384,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.631295382977,0.177797183394,-0.411419987679,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125979448080,,23084,,1501822125,979448080,"""imu""",,0.00161069730878,0.0136891699357,0.58782249943,0.808872500116,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0200213184219,-0.00338133709363,0.000459284203793,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.644775092602,0.259192764759,-0.443027347326,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125981492996,,23106,,1501822125,981492996,"""imu""",,0.00165874476286,0.0137121409084,0.587819331328,0.808874316241,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0209629435237,-0.00387707360742,-0.00120201489719,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.619238317013,0.296226024628,-0.479335159063,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125989460945,,23172,,1501822125,989460945,"""imu""",,0.00170749420968,0.0137412533372,0.587816262848,0.808875950657,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0226336734724,-0.00205399029853,-0.00112730451612,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.633588135242,0.197373822331,-0.468599528074,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125991534948,,23193,,1501822125,991534948,"""imu""",,0.00175526062261,0.0137675826483,0.587813641682,0.808877305517,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0216589627552,-0.00272148821907,-0.000920321958723,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.661401689053,0.074812784791,-0.414972096682,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1501822125999461889,,23259,,1501822125,999461889,"""imu""",,0.00180193383829,0.0137898983254,0.587808936244,0.808880242193,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0203719194182,-0.00377324829576,-0.00196981256184,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.683143079281,0.0471754930913,-0.443344652653,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
